Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial
BM_120	36	0.5406503	2128.jpg	63	4	0	0	6	5	405
BM_120	58	0.3103493	1220.jpg	34	7	0	0	6	6	406
BM_120	23	0.6574815	1035.jpg	9	2	1	1	6	7	407
BM_120	48	0.4101631	2111.jpg	58	5	1	1	6	8	408
BM_120	78	0.1242283	1060.jpg	13	0	0	0	6	9	409
BM_120	42	0.4756059	1115.jpg	17	5	0	0	6	10	410
BM_120	73	0.1914361	1146.jpg	22	0	0	0	6	11	411
BM_120	25	0.6378602	1228.jpg	36	3	0	0	6	12	412
BM_120	66	0.2634808	1017.jpg	4	8	1	1	6	13	413
BM_120	80	0.02098296	1080.jpg	15	0	0	0	6	14	414
BM_120	29	0.5906811	2043.jpg	49	3	0	0	6	15	415
BM_120	76	0.1528916	1013.jpg	3	0	0	0	6	16	416
BM_120	55	0.3616681	2240.jpg	78	6	0	0	6	17	417
BM_120	20	0.6863308	2015.jpg	44	2	0	0	6	18	418
BM_120	12	0.7816093	2010.jpg	43	1	0	0	6	19	419
BM_120	50	0.4055825	2089.jpg	55	6	0	0	6	20	420
BM_120	13	0.7791432	2016.jpg	45	1	0	0	6	21	421
BM_120	57	0.3128309	2058.jpg	53	7	0.5	1	6	22	422
BM_120	71	0.2221948	1226.jpg	35	8	0	0	6	23	423
BM_120	34	0.5554252	1073.jpg	14	4	0.5	1	6	24	424
BM_120	54	0.3631518	1207.jpg	31	6	0	0	6	25	425
BM_120	1	0.9546198	2008.jpg	42	0	0	0	6	26	426
BM_120	14	0.7655977	2125.jpg	62	1	0.5	0	6	27	427
BM_120	27	0.6327106	2164.jpg	68	3	1	1	6	28	428
BM_120	47	0.4209947	2218.jpg	75	5	0	0	6	29	429
BM_120	19	0.7066389	1262.jpg	40	2	1	1	6	30	430
BM_120	18	0.7432267	2149.jpg	64	2	1	1	6	31	431
BM_120	7	0.8341266	2054.jpg	52	0	0	0	6	32	432
BM_120	9	0.8185344	2229.jpg	77	1	0	0	6	33	433
BM_120	31	0.5818787	2201.jpg	71	3	1	1	6	34	434
BM_120	70	0.2450339	1009.jpg	2	8	0	0	6	35	435
BM_120	24	0.6560468	2053.jpg	51	2	0	0	6	36	436
BM_120	60	0.3038505	1019.jpg	5	7	0.5	0	6	37	437
BM_120	68	0.2592983	1052.jpg	11	8	0	0	6	38	438
BM_120	21	0.6692249	1114.jpg	16	2	0	0	6	39	439
BM_120	41	0.4835838	2217.jpg	74	5	1	1	6	40	440
BM_120	46	0.4336075	2041.jpg	48	5	0	0	6	41	441
BM_120	65	0.2726535	1246.jpg	37	8	0	0	6	42	442
BM_120	5	0.8512297	2124.jpg	61	0	0	0	6	43	443
BM_120	79	0.1017357	1192.jpg	28	0	0	0	6	44	444
BM_120	56	0.3550586	2194.jpg	70	6	0.5	1	6	45	445
BM_120	4	0.8533661	2112.jpg	59	0	0	0	6	46	446
BM_120	72	0.2119962	1127.jpg	18	8	1	1	6	47	447
BM_120	49	0.4060854	1202.jpg	29	6	0.5	0	6	48	448
BM_120	43	0.4601562	1007.jpg	1	5	0	0	6	49	449
BM_120	63	0.2950293	1182.jpg	25	7	0.5	0	6	50	450
BM_120	45	0.4584937	1050.jpg	10	5	1	1	6	51	451
BM_120	10	0.8022459	2039.jpg	47	1	0.5	1	6	52	452
BM_120	69	0.2504351	1150.jpg	23	8	1	1	6	53	453
BM_120	17	0.7494879	2212.jpg	73	2	0	0	6	54	454
BM_120	53	0.3633304	1210.jpg	32	6	0.5	1	6	55	455
BM_120	15	0.7652809	2006.jpg	41	1	0.5	1	6	56	456
BM_120	67	0.260157	1204.jpg	30	8	1	1	6	57	457
BM_120	51	0.4008452	2024.jpg	46	6	0	0	6	58	458
BM_120	28	0.6005073	1028.jpg	7	3	0	0	6	59	459
BM_120	40	0.4998333	1027.jpg	6	4	0	0	6	60	460
BM_120	8	0.8211456	2249.jpg	80	0	0	0	6	61	461
BM_120	64	0.2888168	1183.jpg	26	7	0	0	6	62	462
BM_120	2	0.9388764	2094.jpg	56	0	0	0	6	63	463
BM_120	61	0.2982826	1130.jpg	19	7	0	0	6	64	464
BM_120	30	0.584736	2209.jpg	72	3	1	1	6	65	465
BM_120	3	0.8609038	2153.jpg	65	0	0	0	6	66	466
BM_120	6	0.8382114	2154.jpg	66	0	0	0	6	67	467
BM_120	77	0.1499059	1057.jpg	12	0	0	0	6	68	468
BM_120	33	0.5629694	2221.jpg	76	4	0	0	6	69	469
BM_120	11	0.7915552	2181.jpg	69	1	0.5	1	6	70	470
BM_120	62	0.2971972	1145.jpg	21	7	0.5	1	6	71	471
BM_120	44	0.4595446	1254.jpg	38	5	1	1	6	72	472
BM_120	22	0.6589722	2248.jpg	79	2	1	1	6	73	473
BM_120	59	0.3062738	1173.jpg	24	7	0	0	6	74	474
BM_120	39	0.5087348	1191.jpg	27	4	0.5	1	6	75	475
BM_120	16	0.7631709	2118.jpg	60	1	0	0	6	76	476
BM_120	74	0.1885886	1216.jpg	33	0	0	0	6	77	477
BM_120	75	0.1835349	2110.jpg	57	0	0	0	6	78	478
BM_120	52	0.3882508	1144.jpg	20	6	0.5	0	6	79	479
BM_120	32	0.5695592	1255.jpg	39	3	0	0	6	80	480
BM_120	64	0.2888168	1183.jpg	26	7	0	0	7	1	481
BM_120	1	0.9546198	2008.jpg	42	0	0	0	7	2	482
BM_120	58	0.3103493	1220.jpg	34	7	0	0	7	3	483
BM_120	62	0.2971972	1145.jpg	21	7	0.5	0	7	4	484
BM_120	79	0.1017357	1192.jpg	28	0	0	0	7	5	485
BM_120	57	0.3128309	2058.jpg	53	7	0.5	1	7	6	486
BM_120	47	0.4209947	2218.jpg	75	5	0	0	7	7	487
BM_120	80	0.02098296	1080.jpg	15	0	0	0	7	8	488
BM_120	67	0.260157	1204.jpg	30	8	1	1	7	9	489
BM_120	78	0.1242283	1060.jpg	13	0	0	0	7	10	490
BM_120	28	0.6005073	1028.jpg	7	3	0	0	7	11	491
BM_120	72	0.2119962	1127.jpg	18	8	1	1	7	12	492
BM_120	46	0.4336075	2041.jpg	48	5	0	0	7	13	493
BM_120	34	0.5554252	1073.jpg	14	4	0.5	1	7	14	494
BM_120	50	0.4055825	2089.jpg	55	6	0	0	7	15	495
BM_120	14	0.7655977	2125.jpg	62	1	0.5	0	7	16	496
BM_120	18	0.7432267	2149.jpg	64	2	1	1	7	17	497
BM_120	11	0.7915552	2181.jpg	69	1	0.5	0	7	18	498
BM_120	61	0.2982826	1130.jpg	19	7	0	0	7	19	499
BM_120	77	0.1499059	1057.jpg	12	0	0	0	7	20	500
BM_120	31	0.5818787	2201.jpg	71	3	1	1	7	21	501
BM_120	22	0.6589722	2248.jpg	79	2	1	1	7	22	502
BM_120	53	0.3633304	1210.jpg	32	6	0.5	0	7	23	503
BM_120	49	0.4060854	1202.jpg	29	6	0.5	0	7	24	504
BM_120	54	0.3631518	1207.jpg	31	6	0	0	7	25	505
BM_120	24	0.6560468	2053.jpg	51	2	0	0	7	26	506
BM_120	65	0.2726535	1246.jpg	37	8	0	0	7	27	507
BM_120	52	0.3882508	1144.jpg	20	6	0.5	1	7	28	508
BM_120	15	0.7652809	2006.jpg	41	1	0.5	0	7	29	509
BM_120	17	0.7494879	2212.jpg	73	2	0	0	7	30	510
BM_120	30	0.584736	2209.jpg	72	3	1	1	7	31	511
BM_120	39	0.5087348	1191.jpg	27	4	0.5	0	7	32	512
BM_120	71	0.2221948	1226.jpg	35	8	0	0	7	33	513
BM_120	7	0.8341266	2054.jpg	52	0	0	0	7	34	514
BM_120	26	0.6368635	2063.jpg	54	3	1	1	7	35	515
BM_120	76	0.1528916	1013.jpg	3	0	0	0	7	36	516
BM_120	44	0.4595446	1254.jpg	38	5	1	1	7	37	517
BM_120	38	0.5097864	1031.jpg	8	4	0.5	0	7	38	518
BM_120	23	0.6574815	1035.jpg	9	2	1	1	7	39	519
BM_120	70	0.2450339	1009.jpg	2	8	0	0	7	40	520
BM_120	12	0.7816093	2010.jpg	43	1	0	0	7	41	521
BM_120	37	0.5379434	2045.jpg	50	4	0	0	7	42	522
BM_120	6	0.8382114	2154.jpg	66	0	0	0	7	43	523
BM_120	48	0.4101631	2111.jpg	58	5	1	1	7	44	524
BM_120	25	0.6378602	1228.jpg	36	3	0	0	7	45	525
BM_120	33	0.5629694	2221.jpg	76	4	0	0	7	46	526
BM_120	32	0.5695592	1255.jpg	39	3	0	0	7	47	527
BM_120	9	0.8185344	2229.jpg	77	1	0	0	7	48	528
BM_120	74	0.1885886	1216.jpg	33	0	0	0	7	49	529
BM_120	43	0.4601562	1007.jpg	1	5	0	0	7	50	530
BM_120	41	0.4835838	2217.jpg	74	5	1	1	7	51	531
BM_120	45	0.4584937	1050.jpg	10	5	1	1	7	52	532
BM_120	42	0.4756059	1115.jpg	17	5	0	0	7	53	533
BM_120	73	0.1914361	1146.jpg	22	0	0	0	7	54	534
BM_120	51	0.4008452	2024.jpg	46	6	0	0	7	55	535
BM_120	66	0.2634808	1017.jpg	4	8	1	1	7	56	536
BM_120	27	0.6327106	2164.jpg	68	3	1	1	7	57	537
BM_120	19	0.7066389	1262.jpg	40	2	1	1	7	58	538
BM_120	69	0.2504351	1150.jpg	23	8	1	1	7	59	539
BM_120	16	0.7631709	2118.jpg	60	1	0	0	7	60	540
BM_120	55	0.3616681	2240.jpg	78	6	0	0	7	61	541
BM_120	13	0.7791432	2016.jpg	45	1	0	0	7	62	542
BM_120	5	0.8512297	2124.jpg	61	0	0	0	7	63	543
BM_120	56	0.3550586	2194.jpg	70	6	0.5	0	7	64	544
BM_120	20	0.6863308	2015.jpg	44	2	0	0	7	65	545
BM_120	29	0.5906811	2043.jpg	49	3	0	0	7	66	546
BM_120	59	0.3062738	1173.jpg	24	7	0	0	7	67	547
BM_120	68	0.2592983	1052.jpg	11	8	0	0	7	68	548
BM_120	3	0.8609038	2153.jpg	65	0	0	0	7	69	549
BM_120	63	0.2950293	1182.jpg	25	7	0.5	1	7	70	550
BM_120	60	0.3038505	1019.jpg	5	7	0.5	0	7	71	551
BM_120	10	0.8022459	2039.jpg	47	1	0.5	1	7	72	552
BM_120	40	0.4998333	1027.jpg	6	4	0	0	7	73	553
BM_120	35	0.5455278	2155.jpg	67	4	0.5	0	7	74	554
BM_120	75	0.1835349	2110.jpg	57	0	0	0	7	75	555
BM_120	36	0.5406503	2128.jpg	63	4	0	0	7	76	556
BM_120	8	0.8211456	2249.jpg	80	0	0	0	7	77	557
BM_120	4	0.8533661	2112.jpg	59	0	0	0	7	78	558
BM_120	21	0.6692249	1114.jpg	16	2	0	0	7	79	559
BM_120	2	0.9388764	2094.jpg	56	0	0	0	7	80	560
BM_120	13	0.7791432	2016.jpg	45	1	0	0	8	1	561
BM_120	77	0.1499059	1057.jpg	12	0	0	0	8	2	562
BM_120	38	0.5097864	1031.jpg	8	4	0.5	0	8	3	563
BM_120	80	0.02098296	1080.jpg	15	0	0	0	8	4	564
BM_120	56	0.3550586	2194.jpg	70	6	0.5	0	8	5	565
BM_120	67	0.260157	1204.jpg	30	8	1	1	8	6	566
BM_120	59	0.3062738	1173.jpg	24	7	0	0	8	7	567
BM_120	34	0.5554252	1073.jpg	14	4	0.5	1	8	8	568
BM_120	30	0.584736	2209.jpg	72	3	1	1	8	9	569
BM_120	69	0.2504351	1150.jpg	23	8	1	1	8	10	570
BM_120	5	0.8512297	2124.jpg	61	0	0	0	8	11	571
BM_120	57	0.3128309	2058.jpg	53	7	0.5	0	8	12	572
BM_120	10	0.8022459	2039.jpg	47	1	0.5	1	8	13	573
BM_120	64	0.2888168	1183.jpg	26	7	0	0	8	14	574
BM_120	9	0.8185344	2229.jpg	77	1	0	0	8	15	575
BM_120	78	0.1242283	1060.jpg	13	0	0	0	8	16	576
BM_120	33	0.5629694	2221.jpg	76	4	0	0	8	17	577
BM_120	31	0.5818787	2201.jpg	71	3	1	1	8	18	578
BM_120	66	0.2634808	1017.jpg	4	8	1	1	8	19	579
BM_120	32	0.5695592	1255.jpg	39	3	0	0	8	20	580
BM_120	8	0.8211456	2249.jpg	80	0	0	0	8	21	581
BM_120	17	0.7494879	2212.jpg	73	2	0	0	8	22	582
BM_120	23	0.6574815	1035.jpg	9	2	1	1	8	23	583
BM_120	24	0.6560468	2053.jpg	51	2	0	0	8	24	584
BM_120	6	0.8382114	2154.jpg	66	0	0	0	8	25	585
BM_120	68	0.2592983	1052.jpg	11	8	0	0	8	26	586
BM_120	61	0.2982826	1130.jpg	19	7	0	0	8	27	587
BM_120	42	0.4756059	1115.jpg	17	5	0	0	8	28	588
BM_120	54	0.3631518	1207.jpg	31	6	0	0	8	29	589
BM_120	18	0.7432267	2149.jpg	64	2	1	1	8	30	590
BM_120	36	0.5406503	2128.jpg	63	4	0	0	8	31	591
BM_120	11	0.7915552	2181.jpg	69	1	0.5	1	8	32	592
BM_120	43	0.4601562	1007.jpg	1	5	0	0	8	33	593
BM_120	35	0.5455278	2155.jpg	67	4	0.5	1	8	34	594
BM_120	47	0.4209947	2218.jpg	75	5	0	0	8	35	595
BM_120	39	0.5087348	1191.jpg	27	4	0.5	0	8	36	596
BM_120	76	0.1528916	1013.jpg	3	0	0	0	8	37	597
BM_120	44	0.4595446	1254.jpg	38	5	1	1	8	38	598
BM_120	22	0.6589722	2248.jpg	79	2	1	1	8	39	599
BM_120	65	0.2726535	1246.jpg	37	8	0	0	8	40	600
BM_120	3	0.8609038	2153.jpg	65	0	0	0	8	41	601
BM_120	74	0.1885886	1216.jpg	33	0	0	0	8	42	602
BM_120	79	0.1017357	1192.jpg	28	0	0	0	8	43	603
BM_120	12	0.7816093	2010.jpg	43	1	0	0	8	44	604
BM_120	51	0.4008452	2024.jpg	46	6	0	0	8	45	605
BM_120	50	0.4055825	2089.jpg	55	6	0	0	8	46	606
BM_120	62	0.2971972	1145.jpg	21	7	0.5	1	8	47	607
BM_120	19	0.7066389	1262.jpg	40	2	1	1	8	48	608
BM_120	46	0.4336075	2041.jpg	48	5	0	0	8	49	609
BM_120	20	0.6863308	2015.jpg	44	2	0	0	8	50	610
BM_120	21	0.6692249	1114.jpg	16	2	0	0	8	51	611
BM_120	58	0.3103493	1220.jpg	34	7	0	0	8	52	612
BM_120	40	0.4998333	1027.jpg	6	4	0	0	8	53	613
BM_120	28	0.6005073	1028.jpg	7	3	0	0	8	54	614
BM_120	75	0.1835349	2110.jpg	57	0	0	0	8	55	615
BM_120	14	0.7655977	2125.jpg	62	1	0.5	1	8	56	616
BM_120	52	0.3882508	1144.jpg	20	6	0.5	1	8	57	617
BM_120	70	0.2450339	1009.jpg	2	8	0	0	8	58	618
BM_120	71	0.2221948	1226.jpg	35	8	0	0	8	59	619
BM_120	55	0.3616681	2240.jpg	78	6	0	0	8	60	620
BM_120	27	0.6327106	2164.jpg	68	3	1	1	8	61	621
BM_120	29	0.5906811	2043.jpg	49	3	0	0	8	62	622
BM_120	16	0.7631709	2118.jpg	60	1	0	0	8	63	623
BM_120	41	0.4835838	2217.jpg	74	5	1	1	8	64	624
BM_120	15	0.7652809	2006.jpg	41	1	0.5	1	8	65	625
BM_120	7	0.8341266	2054.jpg	52	0	0	0	8	66	626
BM_120	2	0.9388764	2094.jpg	56	0	0	0	8	67	627
BM_120	63	0.2950293	1182.jpg	25	7	0.5	0	8	68	628
BM_120	37	0.5379434	2045.jpg	50	4	0	0	8	69	629
BM_120	73	0.1914361	1146.jpg	22	0	0	0	8	70	630
BM_120	25	0.6378602	1228.jpg	36	3	0	0	8	71	631
BM_120	60	0.3038505	1019.jpg	5	7	0.5	0	8	72	632
BM_120	53	0.3633304	1210.jpg	32	6	0.5	1	8	73	633
BM_120	48	0.4101631	2111.jpg	58	5	1	1	8	74	634
BM_120	49	0.4060854	1202.jpg	29	6	0.5	1	8	75	635
BM_120	1	0.9546198	2008.jpg	42	0	0	0	8	76	636
BM_120	45	0.4584937	1050.jpg	10	5	1	1	8	77	637
BM_120	72	0.2119962	1127.jpg	18	8	1	1	8	78	638
BM_120	26	0.6368635	2063.jpg	54	3	1	1	8	79	639
BM_120	4	0.8533661	2112.jpg	59	0	0	0	8	80	640
BM_120	79	0.1017357	1192.jpg	28	0	0	0	9	1	641
BM_120	20	0.6863308	2015.jpg	44	2	0	0	9	2	642
BM_120	36	0.5406503	2128.jpg	63	4	0	0	9	3	643
BM_120	32	0.5695592	1255.jpg	39	3	0	0	9	4	644
BM_120	1	0.9546198	2008.jpg	42	0	0	0	9	5	645
BM_120	6	0.8382114	2154.jpg	66	0	0	0	9	6	646
BM_120	4	0.8533661	2112.jpg	59	0	0	0	9	7	647
BM_120	23	0.6574815	1035.jpg	9	2	1	1	9	8	648
BM_120	30	0.584736	2209.jpg	72	3	1	1	9	9	649
BM_120	19	0.7066389	1262.jpg	40	2	1	1	9	10	650
BM_120	52	0.3882508	1144.jpg	20	6	0.5	0	9	11	651
BM_120	76	0.1528916	1013.jpg	3	0	0	0	9	12	652
BM_120	27	0.6327106	2164.jpg	68	3	1	1	9	13	653
BM_120	39	0.5087348	1191.jpg	27	4	0.5	0	9	14	654
BM_120	28	0.6005073	1028.jpg	7	3	0	0	9	15	655
BM_120	15	0.7652809	2006.jpg	41	1	0.5	1	9	16	656
BM_120	22	0.6589722	2248.jpg	79	2	1	1	9	17	657
BM_120	18	0.7432267	2149.jpg	64	2	1	1	9	18	658
BM_120	25	0.6378602	1228.jpg	36	3	0	0	9	19	659
BM_120	66	0.2634808	1017.jpg	4	8	1	1	9	20	660
BM_120	10	0.8022459	2039.jpg	47	1	0.5	1	9	21	661
BM_120	71	0.2221948	1226.jpg	35	8	0	0	9	22	662
BM_120	5	0.8512297	2124.jpg	61	0	0	0	9	23	663
BM_120	68	0.2592983	1052.jpg	11	8	0	0	9	24	664
BM_120	63	0.2950293	1182.jpg	25	7	0.5	0	9	25	665
BM_120	69	0.2504351	1150.jpg	23	8	1	1	9	26	666
BM_120	9	0.8185344	2229.jpg	77	1	0	0	9	27	667
BM_120	31	0.5818787	2201.jpg	71	3	1	1	9	28	668
BM_120	43	0.4601562	1007.jpg	1	5	0	0	9	29	669
BM_120	51	0.4008452	2024.jpg	46	6	0	0	9	30	670
BM_120	40	0.4998333	1027.jpg	6	4	0	0	9	31	671
BM_120	7	0.8341266	2054.jpg	52	0	0	0	9	32	672
BM_120	75	0.1835349	2110.jpg	57	0	0	0	9	33	673
BM_120	65	0.2726535	1246.jpg	37	8	0	0	9	34	674
BM_120	46	0.4336075	2041.jpg	48	5	0	0	9	35	675
BM_120	37	0.5379434	2045.jpg	50	4	0	0	9	36	676
BM_120	14	0.7655977	2125.jpg	62	1	0.5	0	9	37	677
BM_120	44	0.4595446	1254.jpg	38	5	1	1	9	38	678
BM_120	74	0.1885886	1216.jpg	33	0	0	0	9	39	679
BM_120	48	0.4101631	2111.jpg	58	5	1	1	9	40	680
BM_120	73	0.1914361	1146.jpg	22	0	0	0	9	41	681
BM_120	58	0.3103493	1220.jpg	34	7	0	0	9	42	682
BM_120	49	0.4060854	1202.jpg	29	6	0.5	1	9	43	683
BM_120	24	0.6560468	2053.jpg	51	2	0	0	9	44	684
BM_120	13	0.7791432	2016.jpg	45	1	0	0	9	45	685
BM_120	21	0.6692249	1114.jpg	16	2	0	0	9	46	686
BM_120	17	0.7494879	2212.jpg	73	2	0	0	9	47	687
BM_120	60	0.3038505	1019.jpg	5	7	0.5	1	9	48	688
BM_120	55	0.3616681	2240.jpg	78	6	0	0	9	49	689
BM_120	70	0.2450339	1009.jpg	2	8	0	0	9	50	690
BM_120	35	0.5455278	2155.jpg	67	4	0.5	1	9	51	691
BM_120	2	0.9388764	2094.jpg	56	0	0	0	9	52	692
BM_120	56	0.3550586	2194.jpg	70	6	0.5	0	9	53	693
BM_120	8	0.8211456	2249.jpg	80	0	0	0	9	54	694
BM_120	26	0.6368635	2063.jpg	54	3	1	1	9	55	695
BM_120	61	0.2982826	1130.jpg	19	7	0	0	9	56	696
BM_120	67	0.260157	1204.jpg	30	8	1	1	9	57	697
BM_120	41	0.4835838	2217.jpg	74	5	1	1	9	58	698
BM_120	29	0.5906811	2043.jpg	49	3	0	0	9	59	699
BM_120	45	0.4584937	1050.jpg	10	5	1	1	9	60	700
BM_120	62	0.2971972	1145.jpg	21	7	0.5	1	9	61	701
BM_120	47	0.4209947	2218.jpg	75	5	0	0	9	62	702
BM_120	34	0.5554252	1073.jpg	14	4	0.5	0	9	63	703
BM_120	53	0.3633304	1210.jpg	32	6	0.5	1	9	64	704
BM_120	42	0.4756059	1115.jpg	17	5	0	0	9	65	705
BM_120	80	0.02098296	1080.jpg	15	0	0	0	9	66	706
BM_120	78	0.1242283	1060.jpg	13	0	0	0	9	67	707
BM_120	50	0.4055825	2089.jpg	55	6	0	0	9	68	708
BM_120	72	0.2119962	1127.jpg	18	8	1	1	9	69	709
BM_120	77	0.1499059	1057.jpg	12	0	0	0	9	70	710
BM_120	3	0.8609038	2153.jpg	65	0	0	0	9	71	711
BM_120	11	0.7915552	2181.jpg	69	1	0.5	0	9	72	712
BM_120	12	0.7816093	2010.jpg	43	1	0	0	9	73	713
BM_120	54	0.3631518	1207.jpg	31	6	0	0	9	74	714
BM_120	16	0.7631709	2118.jpg	60	1	0	0	9	75	715
BM_120	64	0.2888168	1183.jpg	26	7	0	0	9	76	716
BM_120	38	0.5097864	1031.jpg	8	4	0.5	0	9	77	717
BM_120	33	0.5629694	2221.jpg	76	4	0	0	9	78	718
BM_120	57	0.3128309	2058.jpg	53	7	0.5	0	9	79	719
BM_120	59	0.3062738	1173.jpg	24	7	0	0	9	80	720
BM_120	42	0.4756059	1115.jpg	17	5	0	0	10	1	721
BM_120	58	0.3103493	1220.jpg	34	7	0	0	10	2	722
BM_120	65	0.2726535	1246.jpg	37	8	0	0	10	3	723
BM_120	52	0.3882508	1144.jpg	20	6	0.5	1	10	4	724
BM_120	68	0.2592983	1052.jpg	11	8	0	0	10	5	725
BM_120	29	0.5906811	2043.jpg	49	3	0	0	10	6	726
BM_120	16	0.7631709	2118.jpg	60	1	0	0	10	7	727
BM_120	11	0.7915552	2181.jpg	69	1	0.5	1	10	8	728
BM_120	56	0.3550586	2194.jpg	70	6	0.5	1	10	9	729
BM_120	33	0.5629694	2221.jpg	76	4	0	0	10	10	730
BM_120	71	0.2221948	1226.jpg	35	8	0	0	10	11	731
BM_120	30	0.584736	2209.jpg	72	3	1	1	10	12	732
BM_120	54	0.3631518	1207.jpg	31	6	0	0	10	13	733
BM_120	1	0.9546198	2008.jpg	42	0	0	0	10	14	734
BM_120	13	0.7791432	2016.jpg	45	1	0	0	10	15	735
BM_120	73	0.1914361	1146.jpg	22	0	0	0	10	16	736
BM_120	70	0.2450339	1009.jpg	2	8	0	0	10	17	737
BM_120	61	0.2982826	1130.jpg	19	7	0	0	10	18	738
BM_120	53	0.3633304	1210.jpg	32	6	0.5	0	10	19	739
BM_120	14	0.7655977	2125.jpg	62	1	0.5	0	10	20	740
BM_120	78	0.1242283	1060.jpg	13	0	0	0	10	21	741
BM_120	57	0.3128309	2058.jpg	53	7	0.5	1	10	22	742
BM_120	51	0.4008452	2024.jpg	46	6	0	0	10	23	743
BM_120	28	0.6005073	1028.jpg	7	3	0	0	10	24	744
BM_120	9	0.8185344	2229.jpg	77	1	0	0	10	25	745
BM_120	38	0.5097864	1031.jpg	8	4	0.5	1	10	26	746
BM_120	20	0.6863308	2015.jpg	44	2	0	0	10	27	747
BM_120	75	0.1835349	2110.jpg	57	0	0	0	10	28	748
BM_120	31	0.5818787	2201.jpg	71	3	1	1	10	29	749
BM_120	35	0.5455278	2155.jpg	67	4	0.5	0	10	30	750
BM_120	22	0.6589722	2248.jpg	79	2	1	1	10	31	751
BM_120	46	0.4336075	2041.jpg	48	5	0	0	10	32	752
BM_120	55	0.3616681	2240.jpg	78	6	0	0	10	33	753
BM_120	63	0.2950293	1182.jpg	25	7	0.5	0	10	34	754
BM_120	32	0.5695592	1255.jpg	39	3	0	0	10	35	755
BM_120	7	0.8341266	2054.jpg	52	0	0	0	10	36	756
BM_120	48	0.4101631	2111.jpg	58	5	1	1	10	37	757
BM_120	19	0.7066389	1262.jpg	40	2	1	1	10	38	758
BM_120	41	0.4835838	2217.jpg	74	5	1	1	10	39	759
BM_120	66	0.2634808	1017.jpg	4	8	1	1	10	40	760
BM_120	40	0.4998333	1027.jpg	6	4	0	0	10	41	761
BM_120	60	0.3038505	1019.jpg	5	7	0.5	0	10	42	762
BM_120	37	0.5379434	2045.jpg	50	4	0	0	10	43	763
BM_120	47	0.4209947	2218.jpg	75	5	0	0	10	44	764
BM_120	49	0.4060854	1202.jpg	29	6	0.5	1	10	45	765
BM_120	10	0.8022459	2039.jpg	47	1	0.5	1	10	46	766
BM_120	25	0.6378602	1228.jpg	36	3	0	0	10	47	767
BM_120	74	0.1885886	1216.jpg	33	0	0	0	10	48	768
BM_120	44	0.4595446	1254.jpg	38	5	1	1	10	49	769
BM_120	36	0.5406503	2128.jpg	63	4	0	0	10	50	770
BM_120	79	0.1017357	1192.jpg	28	0	0	0	10	51	771
BM_120	59	0.3062738	1173.jpg	24	7	0	0	10	52	772
BM_120	21	0.6692249	1114.jpg	16	2	0	0	10	53	773
BM_120	80	0.02098296	1080.jpg	15	0	0	0	10	54	774
BM_120	17	0.7494879	2212.jpg	73	2	0	0	10	55	775
BM_120	3	0.8609038	2153.jpg	65	0	0	0	10	56	776
BM_120	8	0.8211456	2249.jpg	80	0	0	0	10	57	777
BM_120	15	0.7652809	2006.jpg	41	1	0.5	0	10	58	778
BM_120	62	0.2971972	1145.jpg	21	7	0.5	0	10	59	779
BM_120	45	0.4584937	1050.jpg	10	5	1	1	10	60	780
BM_120	26	0.6368635	2063.jpg	54	3	1	1	10	61	781
BM_120	43	0.4601562	1007.jpg	1	5	0	0	10	62	782
BM_120	76	0.1528916	1013.jpg	3	0	0	0	10	63	783
BM_120	2	0.9388764	2094.jpg	56	0	0	0	10	64	784
BM_120	4	0.8533661	2112.jpg	59	0	0	0	10	65	785
BM_120	23	0.6574815	1035.jpg	9	2	1	1	10	66	786
BM_120	67	0.260157	1204.jpg	30	8	1	1	10	67	787
BM_120	69	0.2504351	1150.jpg	23	8	1	1	10	68	788
BM_120	5	0.8512297	2124.jpg	61	0	0	0	10	69	789
BM_120	64	0.2888168	1183.jpg	26	7	0	0	10	70	790
BM_120	6	0.8382114	2154.jpg	66	0	0	0	10	71	791
BM_120	50	0.4055825	2089.jpg	55	6	0	0	10	72	792
BM_120	77	0.1499059	1057.jpg	12	0	0	0	10	73	793
BM_120	24	0.6560468	2053.jpg	51	2	0	0	10	74	794
BM_120	12	0.7816093	2010.jpg	43	1	0	0	10	75	795
BM_120	18	0.7432267	2149.jpg	64	2	1	1	10	76	796
BM_120	27	0.6327106	2164.jpg	68	3	1	1	10	77	797
BM_120	34	0.5554252	1073.jpg	14	4	0.5	1	10	78	798
BM_120	72	0.2119962	1127.jpg	18	8	1	1	10	79	799
BM_120	39	0.5087348	1191.jpg	27	4	0.5	0	10	80	800
BM_120	78	0.1242283	1060.jpg	13	0	0	0	11	1	801
BM_120	43	0.4601562	1007.jpg	1	5	0	0	11	2	802
BM_120	24	0.6560468	2053.jpg	51	2	0	0	11	3	803
BM_120	34	0.5554252	1073.jpg	14	4	0.5	0	11	4	804
BM_120	20	0.6863308	2015.jpg	44	2	0	0	11	5	805
BM_120	32	0.5695592	1255.jpg	39	3	0	0	11	6	806
BM_120	16	0.7631709	2118.jpg	60	1	0	0	11	7	807
BM_120	77	0.1499059	1057.jpg	12	0	0	0	11	8	808
BM_120	68	0.2592983	1052.jpg	11	8	0	0	11	9	809
