subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_125	 1	 GumiSnakes3.bmp	 20	 38	 35	 1	 1	 0	 1	 7.780147e+01	 u	 5.913306e-01	 
BMI_bs_125	 1	 ClickXLwhite4.bmp	 13	 17	 36	 1	 1	 0	 1	 7.993719e+01	 u	 5.482269e-01	 
BMI_bs_125	 1	 Kifkef.bmp	 63	 0	 37	 0	 1	 0	 1	 8.203969e+01	 u	 7.070762e-01	 
BMI_bs_125	 1	 CrunchBisquitWhite2.bmp	 14	 5	 38	 1	 1	 1	 0	 8.429215e+01	 i	 4.909409e-01	 
BMI_bs_125	 1	 Shugi.bmp	 30	 49	 39	 1	 1	 0	 0	 8.632773e+01	 i	 5.592254e-01	 
BMI_bs_125	 1	 Twix.bmp	 39	 20	 40	 1	 1	 1	 1	 8.843010e+01	 u	 4.931835e-01	 
BMI_bs_125	 1	 Popco.bmp	 29	 44	 41	 1	 1	 1	 0	 9.046564e+01	 i	 5.277350e-01	 
BMI_bs_125	 1	 WerthersOriginal.bmp	 40	 10	 42	 1	 1	 1	 1	 9.255131e+01	 u	 5.009430e-01	 
BMI_bs_125	 1	 BagaleShtuhim.bmp	 1	 21	 43	 1	 1	 1	 1	 9.460374e+01	 u	 4.060860e-01	 
BMI_bs_125	 1	 Smarties.bmp	 32	 7	 44	 1	 1	 1	 1	 9.655589e+01	 u	 4.340337e-01	 
BMI_bs_125	 1	 BisliPizza3.bmp	 6	 54	 45	 1	 1	 0	 0	 9.854144e+01	 i	 5.073186e-01	 
BMI_bs_125	 1	 ClickBalls5.bmp	 10	 8	 46	 1	 1	 0	 0	 1.005938e+02	 i	 3.225507e-01	 
