subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_121	 1	 Mars.bmp	 28	 12	 20	 1	 1	 1	 0	 4.890250e+01	 i	 7.813249e-01	 
BMI_bs_121	 1	 Popco.bmp	 31	 56	 21	 1	 1	 1	 0	 5.123851e+01	 i	 9.203792e-01	 
BMI_bs_121	 1	 ClickXLwhite4.bmp	 13	 23	 22	 1	 1	 0	 1	 5.370791e+01	 u	 1.297375e+00	 
BMI_bs_121	 1	 ChocolateParaMilk3.bmp	 10	 19	 23	 1	 1	 0	 0	 5.656113e+01	 i	 1.448080e+00	 
BMI_bs_121	 1	 Tictac.bmp	 36	 47	 24	 1	 1	 1	 0	 5.956444e+01	 i	 8.185819e-01	 
BMI_bs_121	 1	 BagaleShtuhim.bmp	 2	 45	 25	 1	 1	 1	 0	 6.193376e+01	 i	 8.006262e-01	 
BMI_bs_121	 1	 Taami.bmp	 34	 55	 26	 1	 1	 0	 0	 6.428640e+01	 i	 4.843355e-01	 
BMI_bs_121	 1	 Bamba.bmp	 3	 44	 27	 1	 1	 1	 0	 6.632207e+01	 i	 6.425202e-01	 
BMI_bs_121	 1	 ChocolateParaSucariotKoftzot2.bmp	 11	 22	 28	 1	 1	 0	 1	 6.850790e+01	 u	 5.605319e-01	 
BMI_bs_121	 1	 Hispusim.bmp	 62	 0	 29	 0	 1	 0	 0	 7.062689e+01	 i	 1.276639e+00	 
BMI_bs_121	 1	 Dubonim.bmp	 18	 11	 30	 1	 1	 0	 1	 7.344666e+01	 u	 1.438288e+00	 
BMI_bs_121	 1	 BabyDoll.bmp	 1	 48	 31	 1	 1	 0	 1	 7.643334e+01	 u	 1.342996e+00	 
BMI_bs_121	 1	 GumiSnakes3.bmp	 20	 6	 32	 1	 1	 0	 0	 7.931994e+01	 i	 1.077828e+00	 
BMI_bs_121	 1	 Smarties.bmp	 33	 49	 33	 1	 1	 0	 1	 8.195629e+01	 u	 8.827631e-01	 
BMI_bs_121	 1	 Kifkef.bmp	 63	 0	 34	 0	 1	 0	 0	 8.439226e+01	 i	 6.969388e-01	 
BMI_bs_121	 1	 ClickBlackWhite3.bmp	 12	 8	 35	 1	 1	 0	 1	 8.664475e+01	 u	 7.620302e-01	 
BMI_bs_121	 1	 PesekZman.bmp	 30	 21	 36	 1	 1	 1	 0	 8.896424e+01	 i	 8.163829e-01	 
BMI_bs_121	 1	 Twix.bmp	 39	 10	 37	 1	 1	 1	 0	 9.133344e+01	 i	 1.181066e+00	 
BMI_bs_121	 1	 Mentos.bmp	 29	 17	 38	 1	 1	 0	 1	 9.406974e+01	 u	 8.298841e-01	 
BMI_bs_121	 1	 WerthersOriginal.bmp	 40	 46	 39	 1	 1	 0	 0	 9.645574e+01	 i	 6.039810e-01	 
BMI_bs_121	 1	 Shugi.bmp	 32	 53	 40	 1	 1	 1	 0	 9.860820e+01	 i	 4.766229e-01	 
BMI_bs_121	 1	 KifkefMaklot2.bmp	 23	 14	 41	 1	 1	 0	 0	 1.006272e+02	 i	 4.601999e-01	 
BMI_bs_121	 1	 BisliGrill.bmp	 6	 39	 42	 1	 1	 1	 0	 1.026462e+02	 i	 4.213433e-01	 
BMI_bs_121	 1	 TapuchipsCrunch.bmp	 35	 50	 43	 1	 1	 1	 0	 1.046149e+02	 i	 6.914548e-01	 
