subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_103	 1	 Twist.bmp	 40	 53	 32	 1	 1	 1	 0	 7.464818e+01	 i	 3.719425e-01	 
BMI_bs_103	 1	 ClickXLwhite4.bmp	 13	 12	 33	 1	 1	 1	 1	 7.656693e+01	 u	 2.982797e-01	 
BMI_bs_103	 1	 PesekZman.bmp	 30	 11	 34	 1	 1	 0	 0	 7.841904e+01	 i	 5.050312e-01	 
BMI_bs_103	 1	 Cheetos.bmp	 7	 18	 35	 1	 1	 1	 1	 8.047131e+01	 u	 3.428325e-01	 
BMI_bs_103	 1	 Mars.bmp	 29	 7	 36	 1	 1	 1	 1	 8.237350e+01	 u	 5.444759e-01	 
BMI_bs_103	 1	 BambaNugat.bmp	 3	 8	 37	 1	 1	 0	 1	 8.447589e+01	 u	 4.222178e-01	 
BMI_bs_103	 1	 ClickBalls5.bmp	 9	 9	 38	 1	 1	 0	 1	 8.644472e+01	 u	 4.109445e-01	 
BMI_bs_103	 1	 CrunchBisquitBrown3.bmp	 14	 22	 39	 1	 1	 0	 0	 8.841355e+01	 i	 1.746950e-01	 
BMI_bs_103	 1	 BisliPizza3.bmp	 6	 19	 40	 1	 1	 0	 1	 9.013224e+01	 u	 6.498740e-01	 
BMI_bs_103	 1	 HispusimShatiah.bmp	 23	 47	 41	 1	 1	 1	 0	 9.233470e+01	 i	 3.037393e-01	 
