subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_123	 1	 CrunchBisquitWhite2.bmp	 19	 6	 14	 1	 1	 0	 0	 3.642236e+01	 i	 1.467767e+00	 
BMI_bs_123	 1	 Bamba.bmp	 4	 45	 15	 1	 1	 1	 1	 3.944234e+01	 u	 7.316404e-01	 
BMI_bs_123	 1	 Dubonim.bmp	 21	 40	 16	 1	 1	 0	 0	 4.172829e+01	 i	 7.745327e-01	 
BMI_bs_123	 1	 Halva2.bmp	 24	 51	 17	 1	 1	 0	 0	 4.404748e+01	 i	 1.279229e+00	 
BMI_bs_123	 1	 ClickBisquit2.bmp	 15	 5	 18	 1	 1	 1	 1	 4.688407e+01	 u	 8.389892e-01	 
BMI_bs_123	 1	 ChocolateParaMilk3.bmp	 12	 9	 19	 1	 1	 0	 0	 4.927010e+01	 i	 9.730617e-01	 
BMI_bs_123	 1	 GumiWine2.bmp	 23	 55	 20	 1	 1	 0	 0	 5.178966e+01	 i	 9.286473e-01	 
BMI_bs_123	 1	 KashitSour.bmp	 26	 54	 21	 1	 1	 0	 0	 5.427575e+01	 i	 1.311446e+00	 
BMI_bs_123	 1	 Hispusim.bmp	 62	 0	 22	 0	 1	 0	 0	 5.714555e+01	 i	 9.280078e-01	 
BMI_bs_123	 1	 Apropo.bmp	 1	 18	 23	 1	 1	 1	 0	 5.963170e+01	 i	 6.356797e-01	 
BMI_bs_123	 1	 Snickers.bmp	 36	 49	 24	 1	 1	 0	 0	 6.181752e+01	 i	 1.633781e+00	 
BMI_bs_123	 1	 Taami.bmp	 37	 24	 25	 1	 1	 1	 1	 6.500435e+01	 u	 8.658089e-01	 
BMI_bs_123	 1	 SkittlesFruits2.bmp	 34	 53	 26	 1	 1	 1	 1	 6.742368e+01	 u	 7.415879e-01	 
BMI_bs_123	 1	 Tictac.bmp	 39	 48	 27	 1	 1	 0	 0	 6.970970e+01	 i	 9.306472e-01	 
BMI_bs_123	 1	 ChocolateParaCookies5.bmp	 10	 11	 28	 1	 1	 0	 0	 7.219561e+01	 i	 1.144950e+00	 
BMI_bs_123	 1	 ChocolateParaNuts2.bmp	 51	 0	 29	 0	 1	 0	 0	 7.489873e+01	 i	 8.831132e-01	 
BMI_bs_123	 1	 CrunchBisquitBrown3.bmp	 18	 10	 30	 1	 1	 1	 1	 7.733479e+01	 u	 8.434009e-01	 
BMI_bs_123	 1	 Smarties.bmp	 35	 52	 31	 1	 1	 1	 1	 7.973758e+01	 u	 1.140760e+00	 
BMI_bs_123	 1	 DoritosGrill.bmp	 20	 20	 32	 1	 1	 1	 1	 8.242391e+01	 u	 1.739636e+00	 
BMI_bs_123	 1	 Shugi.bmp	 33	 41	 33	 1	 1	 0	 0	 8.571092e+01	 i	 9.726664e-01	 
BMI_bs_123	 1	 Twix.bmp	 40	 50	 34	 1	 1	 1	 0	 8.823036e+01	 i	 7.596153e-01	 
BMI_bs_123	 1	 Mars.bmp	 31	 23	 35	 1	 1	 0	 0	 9.054969e+01	 i	 9.266652e-01	 
BMI_bs_123	 1	 Kitkat.bmp	 30	 15	 36	 1	 1	 1	 1	 9.303581e+01	 u	 6.230960e-01	 
BMI_bs_123	 1	 BisliGrill.bmp	 7	 38	 37	 1	 1	 0	 1	 9.520489e+01	 u	 1.851700e+00	 
BMI_bs_123	 1	 KinderJoy.bmp	 29	 46	 38	 1	 1	 0	 0	 9.860873e+01	 i	 9.679338e-01	 
BMI_bs_123	 1	 BagaleShtuhim.bmp	 3	 44	 39	 1	 1	 1	 1	 1.011282e+02	 u	 7.098320e-01	 
BMI_bs_123	 1	 KinderBuenoBrown3.bmp	 28	 21	 40	 1	 1	 1	 1	 1.033974e+02	 u	 7.019912e-01	 
BMI_bs_123	 1	 BisliPizza3.bmp	 9	 14	 41	 1	 1	 0	 0	 1.056499e+02	 i	 9.133267e-01	 
BMI_bs_123	 1	 BambaSweet.bmp	 6	 42	 42	 1	 1	 1	 1	 1.081193e+02	 u	 1.177823e+00	 
BMI_bs_123	 1	 Popco.bmp	 32	 47	 43	 1	 1	 1	 1	 1.108558e+02	 u	 9.614902e-01	 
