subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_110	 2	 KifkefMaklot2.bmp	 29	 17	 32	 1	 1	 1	 0	 7.953628e+01	 u	 9.408378e-01	 
BMI_bs_110	 2	 Mekupelet.bmp	 33	 23	 33	 1	 1	 1	 0	 8.202224e+01	 u	 7.950212e-01	 
BMI_bs_110	 2	 BambaSweet.bmp	 6	 42	 34	 1	 1	 0	 0	 8.437495e+01	 u	 7.823981e-01	 
BMI_bs_110	 2	 ChocolateParaMilk3.bmp	 12	 20	 35	 1	 1	 0	 1	 8.671086e+01	 i	 6.966454e-01	 
BMI_bs_110	 2	 KinderBuenoWhite2.bmp	 30	 7	 36	 1	 1	 0	 1	 8.896336e+01	 i	 8.179474e-01	 
BMI_bs_110	 2	 Twist.bmp	 39	 37	 37	 1	 1	 0	 1	 9.133276e+01	 i	 1.126210e+00	 
BMI_bs_110	 2	 Pringles.bmp	 75	 0	 38	 0	 1	 0	 0	 9.400235e+01	 u	 7.179596e-01	 
BMI_bs_110	 2	 Twix.bmp	 40	 41	 39	 1	 1	 1	 1	 9.627157e+01	 i	 9.125887e-01	 
BMI_bs_110	 2	 Mars.bmp	 32	 39	 40	 1	 1	 0	 1	 9.874110e+01	 i	 1.041937e+00	 
BMI_bs_110	 2	 Dubonim.bmp	 23	 11	 41	 1	 1	 1	 1	 1.013272e+02	 i	 1.212145e+00	 
BMI_bs_110	 2	 ClickBisquit2.bmp	 15	 43	 42	 1	 1	 1	 1	 1.040971e+02	 i	 1.311237e+00	 
BMI_bs_110	 2	 SkittlesFruits2.bmp	 35	 38	 43	 1	 1	 1	 0	 1.069669e+02	 u	 8.264678e-01	 
