subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_091 1 1 1 18 1.068077e+02 Lollipopred.bmp Dots_one.bmp 21 22 1 y 2 0 0.948870 49 48 0.873333 0.946667 
BMS_091 1 1 1 19 1.128100e+02 TeddyGrahamschocolate.bmp 3Musketeers.bmp 12 11 0 b 1 0 0.983612 9 18 2.026667 1.786667 
BMS_091 1 1 1 20 1.188123e+02 ChipsAhoy_small.bmp Snickers.bmp 11 12 1 b 1 1 0.722314 8 15 2.340000 1.846667 
BMS_091 1 1 1 21 1.248146e+02 ChipsAhoy_small.bmp Twix.bmp 11 12 1 y 1 0 1.358978 8 17 2.340000 1.813333 
BMS_091 1 1 1 22 1.308170e+02 Laysclassic.bmp Lollipopred.bmp 22 21 0 y 2 1 0.671649 40 49 1.253333 0.873333 
BMS_091 1 1 1 23 1.368026e+02 Snickers.bmp 3Musketeers.bmp 12 11 0 b 1 0 1.098075 15 18 1.846667 1.786667 
BMS_091 1 1 1 24 1.428049e+02 PopTartsStrawberry.bmp ChipsAhoy_small.bmp 12 11 0 y 1 1 0.887713 11 8 2.013333 2.340000 
BMS_091 1 1 1 25 1.488072e+02 Nutterbutter.bmp Lollipopred.bmp 22 21 0 y 2 1 0.678400 46 49 1.026667 0.873333 
BMS_091 1 1 1 26 1.548095e+02 SourSkittles.bmp PopTartsStrawberry.bmp 11 12 1 b 1 1 0.633104 14 11 1.993333 2.013333 
BMS_091 1 1 1 27 1.608118e+02 Whatchamacallit.bmp Laysclassic.bmp 21 22 1 y 2 0 1.012824 45 40 1.040000 1.253333 
BMS_091 1 1 1 28 1.668141e+02 Snickers.bmp SourSkittles.bmp 12 11 0 y 1 1 0.687529 15 14 1.846667 1.993333 
BMS_091 1 1 1 29 1.728164e+02 TeddyGrahamschocolate.bmp ChipsAhoy_small.bmp 12 11 0 y 1 1 0.955221 9 8 2.026667 2.340000 
BMS_091 1 1 1 30 1.788020e+02 Dots_one.bmp Chocolate_mm.bmp 22 21 0 b 2 0 1.201576 48 39 0.946667 1.253333 
BMS_091 1 1 1 31 1.848044e+02 Butterfinger.bmp Laysclassic.bmp 21 22 1 y 2 0 0.878203 43 40 1.046667 1.253333 
BMS_091 1 1 1 32 1.908067e+02 3Musketeers.bmp Twix.bmp 11 12 1 y 1 0 0.772963 18 17 1.786667 1.813333 
BMS_091 1 1 2 33 1.968090e+02 Oreos.bmp PopTartsStrawberry.bmp 11 12 1 b 1 1 0.921652 12 11 2.006667 2.013333 
BMS_091 1 1 2 34 2.028113e+02 Oreos.bmp TeddyGrahamschocolate.bmp 11 12 1 b 1 1 0.757268 12 9 2.006667 2.026667 
BMS_091 1 1 2 35 2.088136e+02 ChipsAhoy_small.bmp Twix.bmp 11 12 1 b 1 1 0.905058 8 17 2.340000 1.813333 
BMS_091 1 1 2 36 2.148159e+02 Laysclassic.bmp Lollipopred.bmp 22 21 0 y 2 1 0.559739 40 49 1.253333 0.873333 
BMS_091 1 1 2 37 2.208016e+02 Whatchamacallit.bmp Dots_one.bmp 21 22 1 y 2 0 0.922066 45 48 1.040000 0.946667 
BMS_091 1 1 2 38 2.268038e+02 PopTartsStrawberry.bmp ChipsAhoy_small.bmp 12 11 0 y 1 1 1.351791 11 8 2.013333 2.340000 
BMS_091 1 1 2 39 2.328062e+02 Lollipopred.bmp Dots_one.bmp 21 22 1 y 2 0 1.555338 49 48 0.873333 0.946667 
BMS_091 1 1 2 40 2.388084e+02 Chocolate_mm.bmp Laysclassic.bmp 21 22 1 b 2 1 0.747175 39 40 1.253333 1.253333 
BMS_091 1 1 2 41 2.448108e+02 Laysclassic.bmp Whatchamacallit.bmp 22 21 0 b 2 0 0.937772 40 45 1.253333 1.040000 
BMS_091 1 1 2 42 2.508131e+02 Oreos.bmp Snickers.bmp 11 12 1 b 1 1 1.068569 12 15 2.006667 1.846667 
BMS_091 1 1 2 43 2.568154e+02 TeddyGrahamschocolate.bmp ChipsAhoy_small.bmp 12 11 0 y 1 1 0.736273 9 8 2.026667 2.340000 
BMS_091 1 1 2 44 2.628177e+02 Whatchamacallit.bmp BabyRuth.bmp 21 22 1 b 2 1 1.013939 45 42 1.040000 1.053333 
BMS_091 1 1 2 45 2.688033e+02 Nutterbutter.bmp Lollipopred.bmp 22 21 0 y 2 1 0.577322 46 49 1.026667 0.873333 
BMS_091 1 1 2 46 2.748057e+02 Lollipopred.bmp BabyRuth.bmp 21 22 1 b 2 1 0.658964 49 42 0.873333 1.053333 
BMS_091 1 1 2 47 2.808080e+02 Dots_one.bmp Butterfinger.bmp 22 21 0 b 2 0 0.693673 48 43 0.946667 1.046667 
BMS_091 1 1 2 48 2.868102e+02 3Musketeers.bmp PopTartsStrawberry.bmp 11 12 1 b 1 1 0.982382 18 11 1.786667 2.013333 
BMS_091 1 1 2 49 2.928125e+02 Dots_one.bmp Chocolate_mm.bmp 22 21 0 b 2 0 0.627085 48 39 0.946667 1.253333 
BMS_091 1 1 2 50 2.988149e+02 BabyRuth.bmp Butterfinger.bmp 22 21 0 y 2 1 1.565777 42 43 1.053333 1.046667 
BMS_091 1 1 2 51 3.048172e+02 Chocolate_mm.bmp Nutterbutter.bmp 21 22 1 b 2 1 1.059488 39 46 1.253333 1.026667 
BMS_091 1 1 2 52 3.108028e+02 3Musketeers.bmp TeddyGrahamschocolate.bmp 11 12 1 y 1 0 1.058786 18 9 1.786667 2.026667 
BMS_091 1 1 2 53 3.168051e+02 Twix.bmp SourSkittles.bmp 12 11 0 y 1 1 0.920540 17 14 1.813333 1.993333 
BMS_091 1 1 2 54 3.228075e+02 Whatchamacallit.bmp Nutterbutter.bmp 21 22 1 b 2 1 1.538109 45 46 1.040000 1.026667 
BMS_091 1 1 2 55 3.288097e+02 Snickers.bmp 3Musketeers.bmp 12 11 0 b 1 0 1.163935 15 18 1.846667 1.786667 
BMS_091 1 1 2 56 3.348121e+02 Snickers.bmp ChipsAhoy_small.bmp 12 11 0 y 1 1 0.817569 15 8 1.846667 2.340000 
BMS_091 1 1 2 57 3.408144e+02 PopTartsStrawberry.bmp SourSkittles.bmp 12 11 0 y 1 1 0.769122 11 14 2.013333 1.993333 
BMS_091 1 1 2 58 3.468166e+02 Snickers.bmp SourSkittles.bmp 12 11 0 y 1 1 0.543004 15 14 1.846667 1.993333 
BMS_091 1 1 2 59 3.528023e+02 Butterfinger.bmp Laysclassic.bmp 21 22 1 y 2 0 1.041334 43 40 1.046667 1.253333 
BMS_091 1 1 2 60 3.588046e+02 3Musketeers.bmp Twix.bmp 11 12 1 y 1 0 1.068059 18 17 1.786667 1.813333 
BMS_091 1 1 2 61 3.648069e+02 BabyRuth.bmp Chocolate_mm.bmp 22 21 0 y 2 1 1.452751 42 39 1.053333 1.253333 
BMS_091 1 1 2 62 3.708092e+02 TeddyGrahamschocolate.bmp SourSkittles.bmp 12 11 0 y 1 1 0.789460 9 14 2.026667 1.993333 
BMS_091 1 1 2 63 3.768115e+02 Twix.bmp Oreos.bmp 12 11 0 b 1 0 1.506118 17 12 1.813333 2.006667 
BMS_091 1 1 2 64 3.828138e+02 Butterfinger.bmp Nutterbutter.bmp 21 22 1 y 2 0 1.444833 43 46 1.046667 1.026667 
