subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_073 1 1 1 23 1.368026e+02 Toberlorone.bmp Laffytaffyred_one.bmp 12 11 0 y 1 1 0.626204 9 8 2.953333 2.953333 
BMS_073 1 1 1 24 1.428049e+02 Nutterbutter.bmp KitKat_small.bmp 22 21 0 b 2 0 1.111888 42 45 1.026667 0.566667 
BMS_073 1 1 1 25 1.488073e+02 Milano.bmp Reeses.bmp 11 12 1 b 1 1 1.320529 12 15 2.940000 2.446667 
BMS_073 1 1 1 26 1.548095e+02 Almondjoy.bmp FrootLoops.bmp 21 22 1 b 2 1 0.981258 39 48 1.040000 0.093333 
BMS_073 1 1 1 27 1.608118e+02 Laffytaffyred_one.bmp PeanutMMs.bmp 11 12 1 b 1 1 0.697970 8 11 2.953333 2.946667 
BMS_073 1 1 1 28 1.668142e+02 Nutterbutter.bmp Almondjoy.bmp 22 21 0 b 2 0 1.054622 42 39 1.026667 1.040000 
BMS_073 1 1 1 29 1.728164e+02 Butterfinger.bmp Snickers.bmp 12 11 0 b 1 0 0.980346 17 14 2.000000 2.466667 
BMS_073 1 1 1 30 1.788021e+02 FamousAmos_small.bmp Toberlorone.bmp 11 12 1 y 1 0 0.868721 18 9 1.993333 2.953333 
BMS_073 1 1 1 31 1.848044e+02 PeanutMMs.bmp Snickers.bmp 12 11 0 b 1 0 0.874410 11 14 2.946667 2.466667 
BMS_073 1 1 1 32 1.908067e+02 Ghiradelli_milk_Almonds.bmp PayDay.bmp 22 21 0 y 2 1 1.057104 40 43 1.033333 0.673333 
BMS_073 1 1 2 33 1.968090e+02 Toberlorone.bmp Laffytaffyred_one.bmp 12 11 0 y 1 1 0.710803 9 8 2.953333 2.953333 
BMS_073 1 1 2 34 2.028114e+02 Dots_one.bmp FrootLoops.bmp 21 22 1 y 2 0 1.122460 49 48 0.080000 0.093333 
BMS_073 1 1 2 35 2.088137e+02 Nutterbutter.bmp Dots_one.bmp 22 21 0 b 2 0 0.969144 42 49 1.026667 0.080000 
BMS_073 1 1 2 36 2.148159e+02 KitKat_small.bmp Whatchamacallit.bmp 21 22 1 b 2 1 0.926770 45 46 0.566667 0.126667 
BMS_073 1 1 2 37 2.208016e+02 Snickers.bmp PeanutMMs.bmp 11 12 1 y 1 0 0.850244 14 11 2.466667 2.946667 
BMS_073 1 1 2 38 2.268039e+02 Reeses.bmp Milano.bmp 12 11 0 y 1 1 0.933931 15 12 2.446667 2.940000 
BMS_073 1 1 2 39 2.328062e+02 Butterfinger.bmp Snickers.bmp 12 11 0 b 1 0 0.805617 17 14 2.000000 2.466667 
BMS_073 1 1 2 40 2.388085e+02 Laffytaffyred_one.bmp Butterfinger.bmp 11 12 1 b 1 1 0.507327 8 17 2.953333 2.000000 
BMS_073 1 1 2 41 2.448108e+02 Reeses.bmp Snickers.bmp 12 11 0 y 1 1 0.993979 15 14 2.446667 2.466667 
BMS_073 1 1 2 42 2.508131e+02 Almondjoy.bmp FrootLoops.bmp 21 22 1 b 2 1 0.821712 39 48 1.040000 0.093333 
BMS_073 1 1 2 43 2.568154e+02 KitKat_small.bmp FrootLoops.bmp 21 22 1 b 2 1 0.810402 45 48 0.566667 0.093333 
BMS_073 1 1 2 44 2.628177e+02 Butterfinger.bmp Milano.bmp 12 11 0 y 1 1 0.924093 17 12 2.000000 2.940000 
BMS_073 1 1 2 45 2.688034e+02 Butterfinger.bmp FamousAmos_small.bmp 12 11 0 b 1 0 0.634423 17 18 2.000000 1.993333 
BMS_073 1 1 2 46 2.748057e+02 FamousAmos_small.bmp Reeses.bmp 11 12 1 y 1 0 0.841121 18 15 1.993333 2.446667 
BMS_073 1 1 2 47 2.808080e+02 PayDay.bmp FrootLoops.bmp 21 22 1 b 2 1 0.827498 43 48 0.673333 0.093333 
BMS_073 1 1 2 48 2.868103e+02 Whatchamacallit.bmp Dots_one.bmp 22 21 0 b 2 0 0.943503 46 49 0.126667 0.080000 
BMS_073 1 1 2 49 2.928126e+02 KitKat_small.bmp Nutterbutter.bmp 21 22 1 b 2 1 0.772195 45 42 0.566667 1.026667 
BMS_073 1 1 2 50 2.988149e+02 PeanutMMs.bmp Milano.bmp 12 11 0 b 1 0 0.839920 11 12 2.946667 2.940000 
BMS_073 1 1 2 51 3.048172e+02 Almondjoy.bmp Nutterbutter.bmp 21 22 1 y 2 0 1.114626 39 42 1.040000 1.026667 
BMS_073 1 1 2 52 3.108029e+02 PayDay.bmp Ghiradelli_milk_Almonds.bmp 21 22 1 b 2 1 0.847845 43 40 0.673333 1.033333 
BMS_073 1 1 2 53 3.168051e+02 PeanutMMs.bmp Laffytaffyred_one.bmp 12 11 0 y 1 1 0.587686 11 8 2.946667 2.953333 
BMS_073 1 1 2 54 3.228075e+02 Almondjoy.bmp Whatchamacallit.bmp 21 22 1 b 2 1 0.910337 39 46 1.040000 0.126667 
BMS_073 1 1 2 55 3.288098e+02 Ghiradelli_milk_Almonds.bmp Almondjoy.bmp 22 21 0 y 2 1 1.555063 40 39 1.033333 1.040000 
BMS_073 1 1 2 56 3.348121e+02 PeanutMMs.bmp FamousAmos_small.bmp 12 11 0 b 1 0 0.701723 11 18 2.946667 1.993333 
BMS_073 1 1 2 57 3.408144e+02 PayDay.bmp Nutterbutter.bmp 21 22 1 y 2 0 0.845451 43 42 0.673333 1.026667 
BMS_073 1 1 2 58 3.468167e+02 Snickers.bmp Toberlorone.bmp 11 12 1 y 1 0 1.237140 14 9 2.466667 2.953333 
BMS_073 1 1 2 59 3.528023e+02 Reeses.bmp Laffytaffyred_one.bmp 12 11 0 y 1 1 0.723518 15 8 2.446667 2.953333 
BMS_073 1 1 2 60 3.588047e+02 Whatchamacallit.bmp PayDay.bmp 22 21 0 y 2 1 1.141160 46 43 0.126667 0.673333 
BMS_073 1 1 2 61 3.648070e+02 KitKat_small.bmp Ghiradelli_milk_Almonds.bmp 21 22 1 b 2 1 1.247851 45 40 0.566667 1.033333 
BMS_073 1 1 2 62 3.708092e+02 Toberlorone.bmp FamousAmos_small.bmp 12 11 0 b 1 0 0.717593 9 18 2.953333 1.993333 
BMS_073 1 1 2 63 3.768115e+02 Milano.bmp Toberlorone.bmp 11 12 1 b 1 1 1.061288 12 9 2.940000 2.953333 
BMS_073 1 1 2 64 3.828139e+02 Ghiradelli_milk_Almonds.bmp Dots_one.bmp 22 21 0 b 2 0 0.962981 40 49 1.033333 0.080000 
