subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_072 1 2 2 41 2.448108e+02 Chocolate_mm.bmp Sourpatch.bmp 12 11 0 y 1 1 0.803642 18 11 0.193333 0.500000 
BMS_072 1 2 2 42 2.508131e+02 Funyuns_small.bmp Reeses.bmp 22 21 0 y 2 1 0.937463 45 40 0.040000 0.046667 
BMS_072 1 2 2 43 2.568154e+02 PayDay.bmp Slimjim.bmp 22 21 0 y 2 1 1.208150 49 42 0.040000 0.046667 
BMS_072 1 2 2 44 2.628177e+02 AnimalCrackers.bmp KitKat_small.bmp 12 11 0 y 1 1 0.713865 14 17 0.320000 0.213333 
BMS_072 1 2 2 45 2.688034e+02 ChipsAhoy_small.bmp Granolabar.bmp 11 12 1 b 1 1 0.674182 9 12 0.606667 0.486667 
BMS_072 1 2 2 46 2.748057e+02 AnimalCrackers.bmp Twix.bmp 12 11 0 y 1 1 0.826914 14 15 0.320000 0.300000 
BMS_072 1 2 2 47 2.808080e+02 Chocolate_mm.bmp ChipsAhoy_small.bmp 12 11 0 y 1 1 0.599610 18 9 0.193333 0.606667 
BMS_072 1 2 2 48 2.868103e+02 KitKat_small.bmp Milkduds.bmp 11 12 1 b 1 1 0.738264 17 8 0.213333 0.646667 
BMS_072 1 2 2 49 2.928126e+02 PayDay.bmp Hersheykisses.bmp 22 21 0 y 2 1 0.628994 49 46 0.040000 0.040000 
BMS_072 1 2 2 50 2.988149e+02 KitKat_small.bmp Granolabar.bmp 11 12 1 b 1 1 0.678604 17 12 0.213333 0.486667 
BMS_072 1 2 2 51 3.048172e+02 PayDay.bmp Reeses.bmp 22 21 0 y 2 1 0.686361 49 40 0.040000 0.046667 
BMS_072 1 2 2 52 3.108028e+02 Funyuns_small.bmp Hersheykisses.bmp 22 21 0 y 2 1 0.584734 45 46 0.040000 0.040000 
BMS_072 1 2 2 53 3.168051e+02 Reeses.bmp Redvines_small.bmp 21 22 1 b 2 1 0.560437 40 39 0.046667 0.046667 
BMS_072 1 2 2 54 3.228074e+02 Redvines_small.bmp Slimjim.bmp 22 21 0 y 2 1 0.630123 39 42 0.046667 0.046667 
BMS_072 1 2 2 55 3.288097e+02 ChipsAhoy_small.bmp Milkduds.bmp 11 12 1 b 1 1 0.706822 9 8 0.606667 0.646667 
BMS_072 1 2 2 56 3.348121e+02 KitKat_small.bmp Chocolate_mm.bmp 11 12 1 b 1 1 0.711477 17 18 0.213333 0.193333 
BMS_072 1 2 2 57 3.408144e+02 Sourpatch.bmp AnimalCrackers.bmp 11 12 1 b 1 1 0.694149 11 14 0.500000 0.320000 
BMS_072 1 2 2 58 3.468167e+02 Granolabar.bmp Twix.bmp 12 11 0 y 1 1 0.589867 12 15 0.486667 0.300000 
BMS_072 1 2 2 59 3.528023e+02 MilkyWay.bmp PayDay.bmp 21 22 1 b 2 1 0.687214 48 49 0.040000 0.040000 
BMS_072 1 2 2 60 3.588046e+02 Milkduds.bmp Twix.bmp 12 11 0 y 1 1 0.727944 8 15 0.646667 0.300000 
BMS_072 1 2 2 61 3.648070e+02 MilkyWay.bmp Funyuns_small.bmp 21 22 1 b 2 1 0.928615 48 45 0.040000 0.040000 
BMS_072 1 2 2 62 3.708092e+02 ChipsAhoy_small.bmp AnimalCrackers.bmp 11 12 1 b 1 1 0.561351 9 14 0.606667 0.320000 
BMS_072 1 2 2 63 3.768116e+02 Slimjim.bmp Funyuns_small.bmp 21 22 1 b 2 1 1.468003 42 45 0.046667 0.040000 
BMS_072 1 2 2 64 3.828138e+02 Granolabar.bmp Sourpatch.bmp 12 11 0 y 1 1 0.753710 12 11 0.486667 0.500000 
