subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_081 1 1 2 42 2.508131e+02 Skittles.bmp Fritos.bmp 21 22 1 b 2 1 1.002495 39 42 1.680000 1.373333 
BMS_081 1 1 2 43 2.568153e+02 Milkduds.bmp Lollipopred.bmp 21 22 1 b 2 1 0.855229 43 48 1.360000 1.133333 
BMS_081 1 1 2 44 2.628177e+02 Twix.bmp Hersheymilk_several.bmp 12 11 0 b 1 0 1.032879 17 14 2.140000 2.226667 
BMS_081 1 1 2 45 2.688033e+02 TeddyGrahamschocolate.bmp ChipsAhoy_small.bmp 11 12 1 y 1 0 1.391285 18 15 2.113333 2.193333 
BMS_081 1 1 2 46 2.748056e+02 Milano.bmp Hersheykisses.bmp 11 12 1 b 1 1 0.875948 8 9 2.386667 2.333333 
BMS_081 1 1 2 47 2.808079e+02 Hersheykisses.bmp Hersheymilk_several.bmp 12 11 0 y 1 1 1.726630 9 14 2.333333 2.226667 
BMS_081 1 1 2 48 2.868102e+02 BabyRuth.bmp CheesyDoritos.bmp 21 22 1 b 2 1 0.934283 45 46 1.300000 1.160000 
BMS_081 1 1 2 49 2.928126e+02 BabyRuth.bmp Lollipopred.bmp 21 22 1 b 2 1 1.271986 45 48 1.300000 1.133333 
BMS_081 1 1 2 50 2.988148e+02 3Musketeers.bmp Hersheymilk_several.bmp 12 11 0 b 1 0 0.782753 11 14 2.300000 2.226667 
BMS_081 1 1 2 51 3.048172e+02 MrGoodbar.bmp Milkduds.bmp 22 21 0 b 2 0 1.198400 40 43 1.666667 1.360000 
BMS_081 1 1 2 52 3.108028e+02 MrGoodbar.bmp Skittles.bmp 22 21 0 b 2 0 0.731815 40 39 1.666667 1.680000 
BMS_081 1 1 2 53 3.168051e+02 CheesyDoritos.bmp Laffytaffyred_one.bmp 22 21 0 y 2 1 0.821496 46 49 1.160000 1.120000 
BMS_081 1 1 2 54 3.228074e+02 Milkduds.bmp CheesyDoritos.bmp 21 22 1 b 2 1 0.842155 43 46 1.360000 1.160000 
BMS_081 1 1 2 55 3.288097e+02 TeddyGrahamschocolate.bmp Twix.bmp 11 12 1 y 1 0 1.145893 18 17 2.113333 2.140000 
BMS_081 1 1 2 56 3.348120e+02 BabyRuth.bmp MrGoodbar.bmp 21 22 1 b 2 1 0.781494 45 40 1.300000 1.666667 
BMS_081 1 1 2 57 3.408143e+02 Skittles.bmp CheesyDoritos.bmp 21 22 1 b 2 1 0.861153 39 46 1.680000 1.160000 
BMS_081 1 1 2 58 3.468166e+02 Laffytaffyred_one.bmp Lollipopred.bmp 21 22 1 b 2 1 0.897974 49 48 1.120000 1.133333 
BMS_081 1 1 2 59 3.528023e+02 Fritos.bmp Laffytaffyred_one.bmp 22 21 0 y 2 1 0.982268 42 49 1.373333 1.120000 
BMS_081 1 1 2 60 3.588046e+02 ChipsAhoy_small.bmp AnimalCrackers.bmp 12 11 0 b 1 0 1.072012 15 12 2.193333 2.286667 
BMS_081 1 1 2 61 3.648069e+02 AnimalCrackers.bmp Hersheykisses.bmp 11 12 1 b 1 1 1.107520 12 9 2.286667 2.333333 
BMS_081 1 1 2 62 3.708092e+02 Hersheymilk_several.bmp ChipsAhoy_small.bmp 11 12 1 y 1 0 1.011416 14 15 2.226667 2.193333 
BMS_081 1 1 2 63 3.768115e+02 3Musketeers.bmp AnimalCrackers.bmp 12 11 0 b 1 0 1.012110 11 12 2.300000 2.286667 
BMS_081 1 1 2 64 3.828138e+02 3Musketeers.bmp Milano.bmp 12 11 0 y 1 1 0.862816 11 8 2.300000 2.386667 
