subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_069 1 1 1 31 1.848044e+02 Reeses.bmp PayDay.bmp 21 22 1 b 2 1 0.521262 43 46 0.886667 0.800000 
BMS_069 1 1 1 32 1.908067e+02 PringlesRed.bmp Chocolate_mm.bmp 22 21 0 y 2 1 0.588003 42 39 0.886667 0.926667 
BMS_069 1 1 2 33 1.968090e+02 Reeses.bmp PayDay.bmp 21 22 1 b 2 1 0.470657 43 46 0.886667 0.800000 
BMS_069 1 1 2 34 2.028113e+02 Oreos.bmp Snickers.bmp 12 11 0 b 1 0 0.814350 17 12 1.080000 1.173333 
BMS_069 1 1 2 35 2.088136e+02 Sourpatch.bmp Goldfish.bmp 12 11 0 y 1 1 0.825994 15 18 1.113333 1.073333 
BMS_069 1 1 2 36 2.148159e+02 3Musketeers.bmp PringlesRed.bmp 21 22 1 y 2 0 0.998692 49 42 0.686667 0.886667 
BMS_069 1 1 2 37 2.208015e+02 Oreos.bmp Goldfish.bmp 12 11 0 b 1 0 1.383145 17 18 1.080000 1.073333 
BMS_069 1 1 2 38 2.268372e+02 PayDay.bmp 3Musketeers.bmp 22 21 0 b 2 0 1.210480 46 49 0.800000 0.686667 
BMS_069 1 1 2 39 2.328062e+02 MilkyWay.bmp Reeses.bmp 22 21 0 y 2 1 0.746503 48 43 0.713333 0.886667 
BMS_069 1 1 2 40 2.388085e+02 Goldfish.bmp FlamingCheetos.bmp 11 12 1 b 1 1 0.876210 18 11 1.073333 1.180000 
BMS_069 1 1 2 41 2.448108e+02 RitzBitz2.bmp Granolabar.bmp 11 12 1 b 1 1 1.137880 14 9 1.126667 1.193333 
BMS_069 1 1 2 42 2.508131e+02 PringlesRed.bmp Reeses.bmp 22 21 0 y 2 1 0.946561 42 43 0.886667 0.886667 
BMS_069 1 1 2 43 2.568154e+02 Goldfish.bmp Granolabar.bmp 11 12 1 b 1 1 0.763305 18 9 1.073333 1.193333 
BMS_069 1 1 2 44 2.628177e+02 Chocolate_mm.bmp MilkyWay.bmp 21 22 1 b 2 1 0.801002 39 48 0.926667 0.713333 
BMS_069 1 1 2 45 2.688033e+02 PayDay.bmp Jollyrancherred.bmp 22 21 0 b 2 0 0.656363 46 45 0.800000 0.846667 
BMS_069 1 1 2 46 2.748056e+02 3Musketeers.bmp MilkyWay.bmp 21 22 1 b 2 1 1.138058 49 48 0.686667 0.713333 
BMS_069 1 1 2 47 2.808079e+02 FlamingCheetos.bmp Laffytaffyred_one.bmp 12 11 0 y 1 1 0.705668 11 8 1.180000 1.206667 
BMS_069 1 1 2 48 2.868102e+02 Jollyrancherred.bmp MilkyWay.bmp 21 22 1 y 2 0 0.675445 45 48 0.846667 0.713333 
BMS_069 1 1 2 49 2.928126e+02 Fritos.bmp 3Musketeers.bmp 22 21 0 b 2 0 1.262141 40 49 0.906667 0.686667 
BMS_069 1 1 2 50 2.988149e+02 Jollyrancherred.bmp PringlesRed.bmp 21 22 1 y 2 0 0.714695 45 42 0.846667 0.886667 
BMS_069 1 1 2 51 3.048172e+02 Sourpatch.bmp Snickers.bmp 12 11 0 b 1 0 1.118470 15 12 1.113333 1.173333 
BMS_069 1 1 2 52 3.108028e+02 Chocolate_mm.bmp Fritos.bmp 21 22 1 b 2 1 1.124785 39 40 0.926667 0.906667 
BMS_069 1 1 2 53 3.168051e+02 RitzBitz2.bmp Oreos.bmp 11 12 1 b 1 1 1.131593 14 17 1.126667 1.080000 
BMS_069 1 1 2 54 3.228075e+02 PayDay.bmp Chocolate_mm.bmp 22 21 0 y 2 1 1.255130 46 39 0.800000 0.926667 
BMS_069 1 1 2 55 3.288097e+02 Fritos.bmp Jollyrancherred.bmp 22 21 0 b 2 0 0.962969 40 45 0.906667 0.846667 
BMS_069 1 1 2 56 3.348120e+02 Sourpatch.bmp RitzBitz2.bmp 12 11 0 b 1 0 1.326656 15 14 1.113333 1.126667 
BMS_069 1 1 2 57 3.408143e+02 Snickers.bmp FlamingCheetos.bmp 11 12 1 b 1 1 1.155353 12 11 1.173333 1.180000 
BMS_069 1 1 2 58 3.468166e+02 Reeses.bmp Fritos.bmp 21 22 1 b 2 1 0.798054 43 40 0.886667 0.906667 
BMS_069 1 1 2 59 3.528023e+02 RitzBitz2.bmp FlamingCheetos.bmp 11 12 1 b 1 1 0.921363 14 11 1.126667 1.180000 
BMS_069 1 1 2 60 3.588046e+02 Chocolate_mm.bmp PringlesRed.bmp 21 22 1 b 2 1 0.849102 39 42 0.926667 0.886667 
BMS_069 1 1 2 61 3.648069e+02 Laffytaffyred_one.bmp Sourpatch.bmp 11 12 1 b 1 1 1.015758 8 15 1.206667 1.113333 
BMS_069 1 1 2 62 3.708092e+02 Granolabar.bmp Snickers.bmp 12 11 0 y 1 1 0.968455 9 12 1.193333 1.173333 
BMS_069 1 1 2 63 3.768116e+02 Granolabar.bmp Laffytaffyred_one.bmp 12 11 0 y 1 1 0.830149 9 8 1.193333 1.206667 
BMS_069 1 1 2 64 3.828138e+02 Oreos.bmp Laffytaffyred_one.bmp 12 11 0 b 1 0 0.751837 17 8 1.080000 1.206667 
