subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_074 1 2 1 14 8.281521e+01 Funyuns_small.bmp Chocolate_mm.bmp 21 22 1 y 2 0 1.332339 40 39 1.013333 1.040000 
BMS_074 1 2 1 15 8.881751e+01 Butterfinger.bmp ChipsAhoy_small.bmp 22 21 0 y 2 1 0.667054 45 42 0.926667 0.986667 
BMS_074 1 2 1 16 9.480315e+01 Butterfinger.bmp BabyRuth.bmp 22 21 0 y 2 1 0.828429 45 48 0.926667 0.746667 
BMS_074 1 2 1 17 1.008054e+02 FrootLoops.bmp KitKat_small.bmp 12 11 0 y 1 1 0.670118 12 11 1.973333 1.986667 
BMS_074 1 2 1 18 1.068078e+02 Chocolate_mm.bmp FigNewton_small.bmp 22 21 0 b 2 0 0.803750 39 46 1.040000 0.813333 
BMS_074 1 2 1 19 1.128100e+02 Almondjoy.bmp FrootLoops.bmp 11 12 1 b 1 1 0.651555 9 12 2.020000 1.973333 
BMS_074 1 2 1 20 1.188123e+02 Funyuns_small.bmp Butterfinger.bmp 21 22 1 b 2 1 0.900248 40 45 1.013333 0.926667 
BMS_074 1 2 1 21 1.248146e+02 Twix.bmp Cheetos.bmp 12 11 0 b 1 0 0.755946 8 15 2.026667 1.593333 
BMS_074 1 2 1 22 1.308169e+02 FigNewton_small.bmp Fritos.bmp 21 22 1 b 2 1 0.888564 46 43 0.813333 0.980000 
BMS_074 1 2 1 23 1.368026e+02 ChipsAhoy_small.bmp AnimalCrackers.bmp 21 22 1 b 2 1 0.639941 42 49 0.986667 0.606667 
BMS_074 1 2 1 24 1.428049e+02 ChipsAhoy_small.bmp Fritos.bmp 21 22 1 b 2 1 0.572584 42 43 0.986667 0.980000 
BMS_074 1 2 1 25 1.488072e+02 TeddyGrahamschocolate.bmp Almondjoy.bmp 12 11 0 y 1 1 0.633274 18 9 1.520000 2.020000 
BMS_074 1 2 1 26 1.548095e+02 Almondjoy.bmp Ghiradelli_milk_Almonds.bmp 11 12 1 b 1 1 0.461059 9 14 2.020000 1.640000 
BMS_074 1 2 1 27 1.608118e+02 Cheetos.bmp Ghiradelli_milk_Almonds.bmp 11 12 1 b 1 1 0.508752 15 14 1.593333 1.640000 
BMS_074 1 2 1 28 1.668141e+02 SourSkittles.bmp Twix.bmp 11 12 1 b 1 1 0.671470 17 8 1.573333 2.026667 
BMS_074 1 2 1 29 1.728164e+02 Cheetos.bmp FrootLoops.bmp 11 12 1 b 1 1 0.547151 15 12 1.593333 1.973333 
BMS_074 1 2 1 30 1.788187e+02 Ghiradelli_milk_Almonds.bmp SourSkittles.bmp 12 11 0 y 1 1 0.513839 14 17 1.640000 1.573333 
BMS_074 1 2 1 31 1.848044e+02 Fritos.bmp BabyRuth.bmp 22 21 0 y 2 1 0.856215 43 48 0.980000 0.746667 
BMS_074 1 2 1 32 1.908067e+02 TeddyGrahamschocolate.bmp KitKat_small.bmp 12 11 0 y 1 1 0.637902 18 11 1.520000 1.986667 
BMS_074 1 2 2 33 1.968090e+02 KitKat_small.bmp Ghiradelli_milk_Almonds.bmp 11 12 1 b 1 1 0.528547 11 14 1.986667 1.640000 
BMS_074 1 2 2 34 2.028113e+02 KitKat_small.bmp Twix.bmp 11 12 1 b 1 1 0.520254 11 8 1.986667 2.026667 
BMS_074 1 2 2 35 2.088136e+02 Butterfinger.bmp BabyRuth.bmp 22 21 0 y 2 1 0.753996 45 48 0.926667 0.746667 
BMS_074 1 2 2 36 2.148159e+02 Chocolate_mm.bmp BabyRuth.bmp 22 21 0 b 2 0 0.837674 39 48 1.040000 0.746667 
BMS_074 1 2 2 37 2.208182e+02 ChipsAhoy_small.bmp Chocolate_mm.bmp 21 22 1 b 2 1 0.793284 42 39 0.986667 1.040000 
BMS_074 1 2 2 38 2.268038e+02 Funyuns_small.bmp Butterfinger.bmp 21 22 1 b 2 1 0.725743 40 45 1.013333 0.926667 
BMS_074 1 2 2 39 2.328061e+02 Almondjoy.bmp Twix.bmp 11 12 1 b 1 1 0.525440 9 8 2.020000 2.026667 
BMS_074 1 2 2 40 2.388085e+02 Cheetos.bmp Twix.bmp 11 12 1 b 1 1 0.755097 15 8 1.593333 2.026667 
BMS_074 1 2 2 41 2.448108e+02 Fritos.bmp Funyuns_small.bmp 22 21 0 y 2 1 1.035783 43 40 0.980000 1.013333 
BMS_074 1 2 2 42 2.508131e+02 FigNewton_small.bmp AnimalCrackers.bmp 21 22 1 b 2 1 0.918509 46 49 0.813333 0.606667 
BMS_074 1 2 2 43 2.568154e+02 ChipsAhoy_small.bmp Fritos.bmp 21 22 1 b 2 1 0.576156 42 43 0.986667 0.980000 
BMS_074 1 2 2 44 2.628177e+02 Fritos.bmp BabyRuth.bmp 22 21 0 y 2 1 0.772911 43 48 0.980000 0.746667 
BMS_074 1 2 2 45 2.688033e+02 Funyuns_small.bmp Chocolate_mm.bmp 21 22 1 y 2 0 0.976168 40 39 1.013333 1.040000 
BMS_074 1 2 2 46 2.748056e+02 TeddyGrahamschocolate.bmp Almondjoy.bmp 12 11 0 y 1 1 0.579935 18 9 1.520000 2.020000 
BMS_074 1 2 2 47 2.808079e+02 Cheetos.bmp Ghiradelli_milk_Almonds.bmp 11 12 1 b 1 1 0.537603 15 14 1.593333 1.640000 
BMS_074 1 2 2 48 2.868102e+02 Ghiradelli_milk_Almonds.bmp Almondjoy.bmp 12 11 0 y 1 1 0.492361 14 9 1.640000 2.020000 
BMS_074 1 2 2 49 2.928125e+02 ChipsAhoy_small.bmp Butterfinger.bmp 21 22 1 b 2 1 0.507995 42 45 0.986667 0.926667 
BMS_074 1 2 2 50 2.988148e+02 Chocolate_mm.bmp FigNewton_small.bmp 22 21 0 b 2 0 0.670753 39 46 1.040000 0.813333 
BMS_074 1 2 2 51 3.048172e+02 Fritos.bmp FigNewton_small.bmp 22 21 0 y 2 1 0.574376 43 46 0.980000 0.813333 
BMS_074 1 2 2 52 3.108028e+02 AnimalCrackers.bmp BabyRuth.bmp 22 21 0 y 2 1 0.524765 49 48 0.606667 0.746667 
BMS_074 1 2 2 53 3.168051e+02 TeddyGrahamschocolate.bmp SourSkittles.bmp 12 11 0 y 1 1 0.545492 18 17 1.520000 1.573333 
BMS_074 1 2 2 54 3.228074e+02 SourSkittles.bmp FrootLoops.bmp 11 12 1 b 1 1 0.541184 17 12 1.573333 1.973333 
BMS_074 1 2 2 55 3.288097e+02 FrootLoops.bmp Almondjoy.bmp 12 11 0 y 1 1 1.085880 12 9 1.973333 2.020000 
BMS_074 1 2 2 56 3.348120e+02 Ghiradelli_milk_Almonds.bmp SourSkittles.bmp 12 11 0 y 1 1 0.498572 14 17 1.640000 1.573333 
BMS_074 1 2 2 57 3.408144e+02 FrootLoops.bmp Cheetos.bmp 12 11 0 b 1 0 0.804218 12 15 1.973333 1.593333 
BMS_074 1 2 2 58 3.468167e+02 AnimalCrackers.bmp ChipsAhoy_small.bmp 22 21 0 y 2 1 0.534926 49 42 0.606667 0.986667 
BMS_074 1 2 2 59 3.528023e+02 Twix.bmp SourSkittles.bmp 12 11 0 y 1 1 0.539333 8 17 2.026667 1.573333 
BMS_074 1 2 2 60 3.588046e+02 Cheetos.bmp TeddyGrahamschocolate.bmp 11 12 1 b 1 1 0.578026 15 18 1.593333 1.520000 
BMS_074 1 2 2 61 3.648069e+02 KitKat_small.bmp FrootLoops.bmp 11 12 1 b 1 1 0.860718 11 12 1.986667 1.973333 
BMS_074 1 2 2 62 3.708092e+02 TeddyGrahamschocolate.bmp KitKat_small.bmp 12 11 0 y 1 1 0.893423 18 11 1.520000 1.986667 
BMS_074 1 2 2 63 3.768115e+02 FigNewton_small.bmp Butterfinger.bmp 21 22 1 b 2 1 0.922097 46 45 0.813333 0.926667 
BMS_074 1 2 2 64 3.828138e+02 Funyuns_small.bmp AnimalCrackers.bmp 21 22 1 b 2 1 0.986726 40 49 1.013333 0.606667 
