subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_085 1 1 1 26 1.548095e+02 Hersheykisses.bmp Hersheymilk_several.bmp 12 11 0 b 1 0 1.201473 15 18 2.000000 1.986667 
BMS_085 1 1 1 27 1.608118e+02 Chocolate_mm.bmp Twix.bmp 12 11 0 y 1 1 1.379184 17 14 1.993333 2.006667 
BMS_085 1 1 1 28 1.668142e+02 AnimalCrackers.bmp Milkduds.bmp 21 22 1 b 2 1 1.156817 45 40 0.246667 0.480000 
BMS_085 1 1 1 29 1.728165e+02 Sourpatch.bmp Oreos.bmp 22 21 0 y 2 1 0.752519 42 39 0.433333 0.520000 
BMS_085 1 1 1 30 1.788021e+02 Hersheykisses.bmp FlamingCheetos.bmp 12 11 0 y 1 1 0.723882 15 8 2.000000 2.460000 
BMS_085 1 1 1 31 1.848044e+02 Sourpatch.bmp AnimalCrackers.bmp 22 21 0 y 2 1 0.959583 42 45 0.433333 0.246667 
BMS_085 1 1 1 32 1.908067e+02 AnimalCrackers.bmp Goldfish.bmp 21 22 1 b 2 1 1.015271 45 48 0.246667 0.193333 
BMS_085 1 1 2 33 1.968090e+02 PeanutMMs.bmp 3Musketeers.bmp 12 11 0 y 1 1 0.733900 11 12 2.393333 2.060000 
BMS_085 1 1 2 34 2.028113e+02 Twix.bmp Chocolate_mm.bmp 11 12 1 b 1 1 0.876650 14 17 2.006667 1.993333 
BMS_085 1 1 2 35 2.088136e+02 Goldfish.bmp Granolabar.bmp 22 21 0 y 2 1 1.013349 48 49 0.193333 0.153333 
BMS_085 1 1 2 36 2.148160e+02 Granolabar.bmp Sourpatch.bmp 21 22 1 b 2 1 1.240037 49 42 0.153333 0.433333 
BMS_085 1 1 2 37 2.208015e+02 Hersheykisses.bmp Twix.bmp 12 11 0 y 1 1 0.976453 15 14 2.000000 2.006667 
BMS_085 1 1 2 38 2.268039e+02 Sourpatch.bmp AnimalCrackers.bmp 22 21 0 y 2 1 1.002150 42 45 0.433333 0.246667 
BMS_085 1 1 2 39 2.328062e+02 Oreos.bmp Goldfish.bmp 21 22 1 b 2 1 0.880813 39 48 0.520000 0.193333 
BMS_085 1 1 2 40 2.388085e+02 Goldfish.bmp AnimalCrackers.bmp 22 21 0 y 2 1 0.794574 48 45 0.193333 0.246667 
BMS_085 1 1 2 41 2.448108e+02 Keeblerfudgestripes.bmp FlamingCheetos.bmp 12 11 0 y 1 1 0.738177 9 8 2.446667 2.460000 
BMS_085 1 1 2 42 2.508131e+02 SourSkittles.bmp PopTartsStrawberry.bmp 22 21 0 y 2 1 0.891915 46 43 0.240000 0.353333 
BMS_085 1 1 2 43 2.568154e+02 Granolabar.bmp Milkduds.bmp 21 22 1 b 2 1 0.891615 49 40 0.153333 0.480000 
BMS_085 1 1 2 44 2.628177e+02 PopTartsStrawberry.bmp Goldfish.bmp 21 22 1 b 2 1 1.350305 43 48 0.353333 0.193333 
BMS_085 1 1 2 45 2.688033e+02 FlamingCheetos.bmp Chocolate_mm.bmp 11 12 1 b 1 1 0.932655 8 17 2.460000 1.993333 
BMS_085 1 1 2 46 2.748057e+02 Milkduds.bmp PopTartsStrawberry.bmp 22 21 0 y 2 1 0.863324 40 43 0.480000 0.353333 
BMS_085 1 1 2 47 2.808080e+02 3Musketeers.bmp Keeblerfudgestripes.bmp 11 12 1 b 1 1 1.897023 12 9 2.060000 2.446667 
BMS_085 1 1 2 48 2.868103e+02 Hersheymilk_several.bmp Chocolate_mm.bmp 11 12 1 y 1 0 1.654741 18 17 1.986667 1.993333 
BMS_085 1 1 2 49 2.928126e+02 3Musketeers.bmp Hersheykisses.bmp 11 12 1 b 1 1 0.840427 12 15 2.060000 2.000000 
BMS_085 1 1 2 50 2.988149e+02 FlamingCheetos.bmp Hersheykisses.bmp 11 12 1 b 1 1 0.848118 8 15 2.460000 2.000000 
BMS_085 1 1 2 51 3.048172e+02 Sourpatch.bmp PopTartsStrawberry.bmp 22 21 0 y 2 1 1.274785 42 43 0.433333 0.353333 
BMS_085 1 1 2 52 3.108028e+02 Keeblerfudgestripes.bmp Twix.bmp 12 11 0 y 1 1 1.397153 9 14 2.446667 2.006667 
BMS_085 1 1 2 53 3.168051e+02 Milkduds.bmp Oreos.bmp 22 21 0 999 2 999 999.000000 40 39 0.480000 0.520000 
BMS_085 1 1 2 54 3.228074e+02 Hersheymilk_several.bmp PeanutMMs.bmp 11 12 1 y 1 0 0.769580 18 11 1.986667 2.393333 
BMS_085 1 1 2 55 3.288097e+02 SourSkittles.bmp Oreos.bmp 22 21 0 y 2 1 0.744275 46 39 0.240000 0.520000 
BMS_085 1 1 2 56 3.348120e+02 Sourpatch.bmp Oreos.bmp 22 21 0 y 2 1 0.666973 42 39 0.433333 0.520000 
BMS_085 1 1 2 57 3.408143e+02 AnimalCrackers.bmp Milkduds.bmp 21 22 1 b 2 1 0.838670 45 40 0.246667 0.480000 
BMS_085 1 1 2 58 3.468167e+02 Chocolate_mm.bmp 3Musketeers.bmp 12 11 0 y 1 1 1.521215 17 12 1.993333 2.060000 
BMS_085 1 1 2 59 3.528023e+02 FlamingCheetos.bmp PeanutMMs.bmp 11 12 1 b 1 1 1.021691 8 11 2.460000 2.393333 
BMS_085 1 1 2 60 3.588046e+02 Hersheykisses.bmp Hersheymilk_several.bmp 12 11 0 999 1 999 999.000000 15 18 2.000000 1.986667 
BMS_085 1 1 2 61 3.648069e+02 AnimalCrackers.bmp SourSkittles.bmp 21 22 1 b 2 1 0.688118 45 46 0.246667 0.240000 
BMS_085 1 1 2 62 3.708092e+02 Granolabar.bmp SourSkittles.bmp 21 22 1 b 2 1 0.833810 49 46 0.153333 0.240000 
BMS_085 1 1 2 63 3.768115e+02 Hersheymilk_several.bmp Keeblerfudgestripes.bmp 11 12 1 b 1 1 1.763499 18 9 1.986667 2.446667 
BMS_085 1 1 2 64 3.828139e+02 PeanutMMs.bmp Twix.bmp 12 11 0 y 1 1 0.967047 11 14 2.393333 2.006667 
